n	R (ref)	uL	uR	sensor 0	sensor 1	sensor 2	sensor 3	sensor 4	sensor 5	error
1425.0	126.245788508	113.0	-113.0	3.0	4.0	111.0	1000.0	80.0	4.0	473.0
1426.0	-6.72280569906	143.0	-143.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1427.0	-139.299446038	183.0	-183.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1428.0	-261.945381945	207.0	-207.0	0.0	0.0	213.0	935.0	34.0	0.0	314.0
1429.0	-365.804188651	203.0	-203.0	0.0	0.0	385.0	821.0	34.0	0.0	180.0
1430.0	-443.34412785	186.0	-186.0	0.0	46.0	598.0	578.0	0.0	0.0	-9.0
1431.0	-488.90880691	143.0	-143.0	0.0	41.0	822.0	345.0	0.0	0.0	-205.0
1432.0	-499.135577097	88.0	-88.0	0.0	46.0	1000.0	243.0	0.0	4.0	-305.0
1433.0	-473.210331907	50.0	-50.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1434.0	-412.938959373	-21.0	21.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1435.0	-322.628852137	-60.0	60.0	0.0	147.0	1000.0	118.0	0.0	4.0	-523.0
1436.0	-208.787646707	-94.0	94.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1437.0	-79.65975184	-133.0	133.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1438.0	55.3667470054	-173.0	173.0	3.0	101.0	1000.0	124.0	0.0	9.0	-482.0
1439.0	186.440450519	-200.0	200.0	0.0	46.0	1000.0	172.0	0.0	0.0	-354.0
1440.0	303.965148847	-197.0	197.0	0.0	46.0	888.0	291.0	0.0	0.0	-254.0
1441.0	399.304099863	-195.0	195.0	0.0	0.0	659.0	524.0	0.0	9.0	-58.0
1442.0	465.418289251	-156.0	156.0	0.0	0.0	441.0	767.0	34.0	0.0	134.0
1443.0	497.391265595	-108.0	108.0	0.0	0.0	218.0	945.0	38.0	4.0	312.0
1444.0	492.801065774	-54.0	54.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1445.0	451.910661466	6.0	-6.0	0.0	0.0	106.0	1000.0	118.0	0.0	509.0
1446.0	377.661495401	39.0	-39.0	0.0	0.0	106.0	945.0	114.0	0.0	506.0
1447.0	275.469090948	69.0	-69.0	0.0	0.0	106.0	935.0	114.0	0.0	506.0
1448.0	152.834358188	105.0	-105.0	0.0	0.0	111.0	1000.0	125.0	4.0	511.0
1449.0	18.7980008443	147.0	-147.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1450.0	-116.722681928	177.0	-177.0	0.0	0.0	162.0	994.0	76.0	0.0	430.0
1451.0	-243.666213304	201.0	-201.0	0.0	0.0	223.0	1000.0	38.0	4.0	317.0
1452.0	-352.574606485	200.0	-200.0	0.0	0.0	324.0	886.0	34.0	0.0	232.0
1453.0	-435.300693847	200.0	-200.0	0.0	46.0	487.0	637.0	34.0	0.0	66.0
1454.0	-485.622042572	165.0	-165.0	3.0	50.0	832.0	416.0	0.0	9.0	-167.0
1455.0	-499.714888061	99.0	-99.0	0.0	41.0	994.0	227.0	0.0	0.0	-315.0
1456.0	-476.451575175	48.0	-48.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1457.0	-417.497895853	-19.0	19.0	3.0	152.0	1000.0	64.0	0.0	9.0	-573.0
1458.0	-327.201514901	-73.0	73.0	0.0	142.0	1000.0	54.0	0.0	0.0	-574.0
1459.0	-212.278293144	-108.0	108.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1460.0	-81.3185825974	-132.0	132.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1461.0	55.8506728765	-173.0	173.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1462.0	188.901001855	-201.0	201.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1463.0	307.779847581	-223.0	223.0	0.0	41.0	878.0	286.0	0.0	0.0	-255.0
1464.0	403.471909504	-197.0	197.0	0.0	46.0	659.0	529.0	0.0	0.0	-55.0
1465.0	468.68660666	-156.0	156.0	0.0	0.0	436.0	767.0	34.0	0.0	137.0
1466.0	498.418977147	-108.0	108.0	0.0	0.0	218.0	994.0	34.0	0.0	320.0
1467.0	490.340474249	-51.0	51.0	0.0	0.0	111.0	1000.0	80.0	4.0	473.0
1468.0	444.988671687	8.0	-8.0	0.0	0.0	106.0	945.0	114.0	0.0	506.0
1469.0	365.739931071	42.0	-42.0	0.0	0.0	55.0	881.0	160.0	0.0	595.0
1470.0	258.565495069	100.0	-100.0	3.0	4.0	60.0	886.0	122.0	9.0	558.0
1471.0	131.588012223	127.0	-127.0	0.0	0.0	55.0	945.0	118.0	0.0	556.0
1472.0	-5.52909037815	168.0	-168.0	0.0	0.0	106.0	1000.0	118.0	0.0	509.0
1473.0	-142.31388583	195.0	-195.0	3.0	4.0	167.0	1000.0	80.0	4.0	430.0
1474.0	-268.284648606	209.0	-209.0	0.0	0.0	213.0	1000.0	34.0	0.0	324.0
1475.0	-373.754163431	209.0	-209.0	0.0	0.0	380.0	827.0	34.0	0.0	185.0
1476.0	-450.577860889	190.0	-190.0	0.0	0.0	598.0	578.0	0.0	0.0	-9.0
1477.0	-492.787780091	144.0	-144.0	0.0	46.0	888.0	356.0	0.0	4.0	-214.0
1478.0	-497.062650362	84.0	-84.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1479.0	-462.996597472	7.0	-7.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1480.0	-393.144216068	-39.0	39.0	0.0	147.0	1000.0	54.0	0.0	0.0	-578.0
1481.0	-292.836863463	-85.0	85.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1482.0	-169.782715518	-106.0	106.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1483.0	-33.4800162799	-147.0	147.0	0.0	101.0	1000.0	124.0	0.0	9.0	-482.0
1484.0	105.51227294	-176.0	176.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1485.0	236.390736688	-201.0	201.0	0.0	46.0	1000.0	232.0	0.0	4.0	-312.0
1486.0	348.947733846	-198.0	198.0	3.0	50.0	832.0	356.0	0.0	9.0	-201.0
1487.0	434.370225243	-190.0	190.0	0.0	41.0	604.0	583.0	0.0	0.0	-9.0
1488.0	485.934498305	-148.0	148.0	0.0	0.0	380.0	816.0	34.0	0.0	182.0
1489.0	499.541683908	-95.0	95.0	3.0	4.0	223.0	1000.0	41.0	9.0	317.0
1490.0	474.050951842	-47.0	47.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1491.0	411.382765705	18.0	-18.0	0.0	0.0	106.0	1000.0	118.0	0.0	509.0
1492.0	316.382397891	57.0	-57.0	0.0	0.0	55.0	940.0	118.0	0.0	556.0
1493.0	196.452675113	107.0	-107.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1494.0	60.9831763668	134.0	-134.0	0.0	0.0	106.0	1000.0	118.0	0.0	509.0
1495.0	-79.3806072392	176.0	-176.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1496.0	-213.571626998	206.0	-206.0	0.0	0.0	167.0	1000.0	80.0	0.0	430.0
1497.0	-330.973947034	228.0	-228.0	0.0	0.0	324.0	945.0	34.0	0.0	244.0
1498.0	-422.264933721	199.0	-199.0	0.0	0.0	487.0	697.0	0.0	4.0	88.0
1499.0	-480.159987852	170.0	-170.0	0.0	41.0	771.0	470.0	0.0	9.0	-122.0
1500.0	-500.0	113.0	-113.0	0.0	41.0	1000.0	232.0	0.0	0.0	-312.0
1501.0	-480.13369356	50.0	-50.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1502.0	-422.062931783	-18.0	18.0	3.0	152.0	1000.0	64.0	0.0	9.0	-573.0
1503.0	-330.337680385	-72.0	72.0	0.0	142.0	1000.0	59.0	0.0	0.0	-570.0
1504.0	-212.207180465	-107.0	107.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1505.0	-77.0534235663	-133.0	133.0	3.0	152.0	1000.0	124.0	0.0	9.0	-522.0
1506.0	64.349335786	-175.0	175.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1507.0	200.690980497	-204.0	204.0	0.0	41.0	1000.0	172.0	0.0	0.0	-354.0
1508.0	321.029996095	-202.0	202.0	0.0	46.0	883.0	291.0	0.0	4.0	-253.0
1509.0	415.673707961	-200.0	200.0	0.0	46.0	664.0	529.0	0.0	4.0	-57.0
1510.0	476.963325284	-159.0	159.0	0.0	0.0	431.0	762.0	34.0	0.0	138.0
1511.0	499.899883854	-108.0	108.0	0.0	0.0	213.0	994.0	34.0	0.0	323.0
1512.0	482.559462282	-47.0	47.0	0.0	0.0	172.0	1000.0	83.0	4.0	429.0
1513.0	426.262620151	0.0	0.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1514.0	335.482579465	52.0	-52.0	0.0	0.0	55.0	940.0	118.0	0.0	556.0
1515.0	217.497690778	101.0	-101.0	0.0	0.0	55.0	945.0	122.0	9.0	559.0
1516.0	81.8145038719	143.0	-143.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1517.0	-60.5933903152	171.0	-171.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1518.0	-198.170218977	201.0	-201.0	3.0	4.0	172.0	1000.0	41.0	9.0	353.0
1519.0	-319.715475326	201.0	-201.0	0.0	0.0	269.0	945.0	34.0	0.0	278.0
1520.0	-415.297949598	207.0	-207.0	0.0	0.0	436.0	697.0	0.0	0.0	115.0
1521.0	-477.071600126	177.0	-177.0	3.0	4.0	664.0	470.0	3.0	9.0	-86.0
1522.0	-499.925904788	123.0	-123.0	0.0	46.0	944.0	291.0	0.0	4.0	-265.0
1523.0	-481.916301283	64.0	-64.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1524.0	-424.43787728	-3.0	3.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1525.0	-332.126218956	-45.0	45.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1526.0	-212.491599746	-93.0	93.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1527.0	-75.3146744593	-134.0	134.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1528.0	68.1482769718	-177.0	177.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1529.0	206.086400212	-206.0	206.0	0.0	46.0	1000.0	172.0	0.0	0.0	-354.0
1530.0	327.106484468	-204.0	204.0	0.0	41.0	934.0	286.0	0.0	0.0	-266.0
1531.0	421.176353677	-206.0	206.0	0.0	46.0	664.0	470.0	0.0	9.0	-86.0
1532.0	480.461145765	-169.0	169.0	0.0	0.0	436.0	767.0	38.0	4.0	137.0
1533.0	499.982410247	-108.0	108.0	0.0	0.0	274.0	945.0	34.0	0.0	275.0
1534.0	478.04406667	-60.0	60.0	3.0	4.0	172.0	1000.0	83.0	9.0	429.0
1535.0	416.3881673	3.0	-3.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1536.0	320.065576879	56.0	-56.0	0.0	0.0	55.0	886.0	118.0	0.0	559.0
1537.0	197.030308323	108.0	-108.0	3.0	4.0	65.0	951.0	125.0	9.0	552.0
1538.0	57.4893803466	148.0	-148.0	0.0	0.0	55.0	945.0	118.0	0.0	556.0
1539.0	-86.9392469811	192.0	-192.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1540.0	-224.191608045	209.0	-209.0	0.0	0.0	162.0	994.0	34.0	0.0	359.0
1541.0	-342.765616843	210.0	-210.0	0.0	0.0	279.0	886.0	34.0	0.0	260.0
1542.0	-432.687705677	207.0	-207.0	0.0	0.0	487.0	702.0	0.0	0.0	90.0
1543.0	-486.356776854	172.0	-172.0	0.0	41.0	766.0	459.0	0.0	0.0	-126.0
1544.0	-499.19365696	111.0	-111.0	0.0	41.0	994.0	237.0	0.0	0.0	-308.0
1545.0	-470.040012776	48.0	-48.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1546.0	-401.271334639	-10.0	10.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1547.0	-298.612427434	-67.0	67.0	0.0	147.0	1000.0	54.0	0.0	9.0	-578.0
1548.0	-170.66889143	-122.0	122.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1549.0	-28.2122185509	-148.0	148.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1550.0	116.722681928	-192.0	192.0	0.0	96.0	1000.0	118.0	0.0	4.0	-482.0
1551.0	251.852311131	-219.0	219.0	0.0	41.0	1000.0	232.0	0.0	0.0	-312.0
1552.0	365.686373161	-203.0	203.0	0.0	41.0	832.0	345.0	0.0	0.0	-207.0
1553.0	448.508137499	-196.0	196.0	3.0	4.0	553.0	589.0	3.0	9.0	15.0
1554.0	493.209469533	-143.0	143.0	0.0	0.0	329.0	821.0	34.0	0.0	213.0
1555.0	495.908319088	-84.0	84.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1556.0	456.294426932	-40.0	40.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1557.0	377.671789471	28.0	-28.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1558.0	266.692114336	72.0	-72.0	0.0	0.0	55.0	886.0	118.0	4.0	559.0
1559.0	132.799933238	127.0	-127.0	0.0	0.0	55.0	940.0	118.0	0.0	556.0
1560.0	-12.5650477217	170.0	-170.0	0.0	0.0	106.0	945.0	83.0	0.0	479.0
1561.0	-156.94154396	190.0	-190.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1562.0	-287.913727573	215.0	-215.0	0.0	0.0	213.0	994.0	34.0	0.0	323.0
1563.0	-394.18046173	215.0	-215.0	0.0	0.0	385.0	821.0	38.0	4.0	180.0
1564.0	-466.53454815	193.0	-193.0	0.0	41.0	604.0	583.0	0.0	0.0	-9.0
1565.0	-498.666808381	146.0	-146.0	0.0	46.0	888.0	345.0	0.0	0.0	-221.0
1566.0	-487.724259848	79.0	-79.0	3.0	50.0	1000.0	183.0	0.0	9.0	-346.0
1567.0	-434.572351108	26.0	-26.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1568.0	-343.736460065	-41.0	41.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1569.0	-223.025491662	-90.0	90.0	3.0	152.0	1000.0	64.0	0.0	9.0	-573.0
1570.0	-82.8680614141	-147.0	147.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1571.0	64.5829886103	-176.0	176.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1572.0	206.501351453	-206.0	206.0	0.0	46.0	1000.0	172.0	0.0	0.0	-354.0
1573.0	330.502729767	-205.0	205.0	0.0	46.0	944.0	297.0	0.0	4.0	-261.0
1574.0	425.728060114	-205.0	205.0	0.0	46.0	664.0	464.0	0.0	0.0	-89.0
1575.0	483.79954618	-171.0	171.0	0.0	0.0	436.0	756.0	34.0	0.0	134.0
1576.0	499.564916204	-109.0	109.0	0.0	0.0	279.0	945.0	38.0	4.0	272.0
1577.0	471.563191546	-59.0	59.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
1578.0	402.169151977	8.0	-8.0	0.0	0.0	106.0	940.0	118.0	0.0	510.0
1579.0	297.401572323	63.0	-63.0	0.0	0.0	55.0	945.0	122.0	9.0	559.0
1580.0	166.409772261	117.0	-117.0	0.0	0.0	50.0	945.0	114.0	0.0	607.0
1581.0	20.681485769	175.0	-175.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1582.0	-126.960004145	190.0	-190.0	3.0	4.0	116.0	1000.0	83.0	9.0	472.0
1583.0	-263.482347762	220.0	-220.0	0.0	0.0	213.0	1000.0	34.0	0.0	324.0
1584.0	-376.795463855	210.0	-210.0	0.0	0.0	324.0	881.0	34.0	0.0	231.0
1585.0	-456.825954869	206.0	-206.0	3.0	4.0	497.0	648.0	3.0	9.0	65.0
1586.0	-496.418817722	168.0	-168.0	0.0	41.0	832.0	351.0	0.0	0.0	-204.0
1587.0	-491.98521613	86.0	-86.0	0.0	41.0	1000.0	227.0	0.0	0.0	-315.0
1588.0	-443.836990013	38.0	-38.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1589.0	-356.175974562	-37.0	37.0	0.0	142.0	1000.0	59.0	0.0	4.0	-570.0
1590.0	-236.736702206	-99.0	99.0	0.0	142.0	1000.0	54.0	0.0	0.0	-574.0
1591.0	-96.1119757715	-143.0	143.0	0.0	142.0	1000.0	54.0	0.0	0.0	-574.0
1592.0	53.1806279331	-188.0	188.0	0.0	147.0	1000.0	113.0	0.0	0.0	-527.0
1593.0	197.809619445	-217.0	217.0	0.0	92.0	994.0	167.0	0.0	0.0	-441.0
1594.0	324.81956934	-229.0	229.0	0.0	41.0	934.0	227.0	0.0	0.0	-305.0
1595.0	422.794046385	-218.0	218.0	0.0	41.0	659.0	470.0	0.0	4.0	-84.0
1596.0	482.886940396	-169.0	169.0	0.0	0.0	436.0	767.0	38.0	4.0	137.0
1597.0	499.628571604	-108.0	108.0	0.0	0.0	218.0	945.0	34.0	0.0	312.0
1598.0	471.432499437	-47.0	47.0	3.0	4.0	116.0	1000.0	83.0	9.0	472.0
1599.0	400.755315047	21.0	-21.0	0.0	0.0	55.0	951.0	118.0	4.0	556.0
1600.0	293.892626146	78.0	-78.0	0.0	0.0	55.0	886.0	160.0	4.0	595.0
1601.0	160.427173235	130.0	-130.0	3.0	4.0	65.0	891.0	125.0	9.0	555.0
1602.0	12.376610803	162.0	-162.0	0.0	0.0	50.0	945.0	118.0	0.0	611.0
1603.0	-136.883928987	224.0	-224.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1604.0	-273.828343774	224.0	-224.0	0.0	0.0	162.0	1000.0	34.0	0.0	360.0
1605.0	-386.006498734	223.0	-223.0	0.0	0.0	335.0	886.0	34.0	0.0	225.0
1606.0	-463.18021989	206.0	-206.0	0.0	41.0	538.0	632.0	0.0	0.0	40.0
1607.0	-498.264347283	161.0	-161.0	0.0	41.0	822.0	345.0	0.0	0.0	-205.0
1608.0	-487.985778246	84.0	-84.0	0.0	41.0	1000.0	178.0	0.0	0.0	-349.0
1609.0	-433.198459754	25.0	-25.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1610.0	-338.823218735	-43.0	43.0	0.0	142.0	1000.0	59.0	0.0	0.0	-570.0
1611.0	-213.415382475	-106.0	106.0	0.0	152.0	1000.0	59.0	0.0	9.0	-577.0
1612.0	-68.3972503977	-152.0	152.0	0.0	142.0	1000.0	54.0	0.0	0.0	-574.0
1613.0	82.9764944793	-196.0	196.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1614.0	226.82728297	-225.0	225.0	3.0	101.0	1000.0	183.0	0.0	9.0	-437.0
1615.0	349.925182522	-235.0	235.0	0.0	46.0	888.0	291.0	0.0	4.0	-254.0
1616.0	440.908788734	-208.0	208.0	0.0	41.0	654.0	518.0	0.0	0.0	-59.0
1617.0	491.339743602	-165.0	165.0	3.0	4.0	385.0	821.0	38.0	4.0	180.0
1618.0	496.493491878	-94.0	94.0	0.0	0.0	218.0	1000.0	38.0	4.0	321.0
1619.0	455.811462214	-40.0	40.0	0.0	0.0	106.0	1000.0	76.0	0.0	474.0
1620.0	372.970572712	30.0	-30.0	0.0	0.0	55.0	881.0	118.0	0.0	559.0
1621.0	255.561040991	90.0	-90.0	0.0	0.0	55.0	891.0	118.0	4.0	559.0
1622.0	114.399719405	133.0	-133.0	0.0	0.0	55.0	886.0	118.0	0.0	559.0
1623.0	-37.4597762686	178.0	-178.0	0.0	0.0	55.0	935.0	118.0	0.0	556.0
1624.0	-185.930209675	222.0	-222.0	0.0	0.0	111.0	1000.0	83.0	4.0	476.0
1625.0	-317.196642082	237.0	-237.0	0.0	0.0	218.0	1000.0	34.0	0.0	321.0
1626.0	-419.00417476	222.0	-222.0	0.0	0.0	380.0	816.0	34.0	0.0	182.0
1627.0	-481.807296634	198.0	-198.0	0.0	41.0	604.0	583.0	0.0	9.0	-9.0
1628.0	-499.672585953	147.0	-147.0	0.0	41.0	888.0	286.0	0.0	0.0	-257.0
1629.0	-470.848715619	63.0	-63.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1630.0	-397.948173341	-11.0	11.0	0.0	96.0	1000.0	118.0	0.0	4.0	-482.0
1631.0	-287.721059926	-58.0	58.0	0.0	142.0	1000.0	54.0	0.0	0.0	-574.0
1632.0	-150.43945388	-126.0	126.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1633.0	1.05243276184	-157.0	157.0	3.0	152.0	1000.0	124.0	0.0	9.0	-522.0
1634.0	152.535205087	-202.0	202.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1635.0	289.747276223	-231.0	231.0	0.0	41.0	1000.0	172.0	0.0	0.0	-354.0
1636.0	399.729124287	-225.0	225.0	0.0	41.0	822.0	345.0	0.0	0.0	-205.0
1637.0	472.051990154	-203.0	203.0	0.0	0.0	548.0	583.0	0.0	0.0	15.0
1638.0	499.814111599	-145.0	145.0	0.0	0.0	324.0	886.0	34.0	0.0	232.0
1639.0	480.308666563	-74.0	74.0	0.0	0.0	162.0	935.0	76.0	0.0	426.0
1640.0	415.297949598	3.0	-3.0	0.0	0.0	106.0	945.0	122.0	0.0	513.0
1641.0	310.865146332	60.0	-60.0	0.0	0.0	55.0	891.0	118.0	4.0	559.0
1642.0	176.85496767	114.0	-114.0	0.0	0.0	55.0	881.0	118.0	4.0	559.0
1643.0	25.9535944234	159.0	-159.0	0.0	0.0	55.0	945.0	125.0	9.0	562.0
1644.0	-127.506875808	206.0	-206.0	0.0	0.0	106.0	945.0	76.0	0.0	473.0
1645.0	-268.907353291	222.0	-222.0	0.0	0.0	157.0	1000.0	72.0	0.0	430.0
1646.0	-384.735450648	244.0	-244.0	0.0	0.0	274.0	881.0	38.0	4.0	262.0
1647.0	-463.881011537	217.0	-217.0	0.0	0.0	441.0	708.0	0.0	0.0	116.0
1648.0	-498.708885383	184.0	-184.0	0.0	41.0	766.0	405.0	0.0	0.0	-155.0
1649.0	-485.804719547	99.0	-99.0	3.0	50.0	944.0	237.0	0.0	9.0	-300.0
1650.0	-426.320082177	37.0	-37.0	0.0	87.0	1000.0	108.0	0.0	0.0	-483.0
1651.0	-325.88112424	-47.0	47.0	0.0	142.0	1000.0	54.0	0.0	0.0	-574.0
1652.0	-194.066668994	-113.0	113.0	0.0	142.0	1000.0	59.0	0.0	0.0	-570.0
1653.0	-43.5031073101	-157.0	157.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1654.0	111.339223918	-190.0	190.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1655.0	255.534038243	-233.0	233.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1656.0	375.138625869	-243.0	243.0	0.0	41.0	888.0	297.0	0.0	0.0	-250.0
1657.0	458.546042528	-212.0	212.0	0.0	41.0	659.0	518.0	0.0	0.0	-60.0
1658.0	497.618466414	-167.0	167.0	0.0	0.0	380.0	816.0	34.0	0.0	182.0
1659.0	488.490417381	-91.0	91.0	0.0	0.0	172.0	951.0	41.0	9.0	346.0
1660.0	431.961708596	-25.0	25.0	0.0	0.0	106.0	945.0	76.0	0.0	473.0
1661.0	333.439245645	41.0	-41.0	0.0	0.0	50.0	875.0	114.0	0.0	615.0
1662.0	202.430364508	123.0	-123.0	3.0	4.0	60.0	827.0	164.0	9.0	598.0
1663.0	51.6341060051	163.0	-163.0	0.0	0.0	55.0	891.0	160.0	4.0	594.0
1664.0	-104.283602444	209.0	-209.0	0.0	0.0	106.0	945.0	118.0	0.0	510.0
1665.0	-250.113353892	228.0	-228.0	0.0	0.0	111.0	1000.0	80.0	4.0	473.0
1666.0	-371.586426651	253.0	-253.0	0.0	0.0	218.0	945.0	34.0	0.0	312.0
1667.0	-456.774858464	230.0	-230.0	0.0	0.0	431.0	697.0	34.0	0.0	117.0
1668.0	-497.26969766	184.0	-184.0	0.0	41.0	710.0	400.0	0.0	0.0	-140.0
1669.0	-489.020393453	104.0	-104.0	0.0	46.0	1000.0	232.0	0.0	0.0	-312.0
1670.0	-432.750665127	36.0	-36.0	0.0	92.0	1000.0	113.0	0.0	0.0	-483.0
1671.0	-333.907184155	-44.0	44.0	0.0	142.0	1000.0	54.0	0.0	0.0	-574.0
1672.0	-202.143064134	-111.0	111.0	0.0	147.0	1000.0	54.0	0.0	0.0	-578.0
1673.0	-50.3840257373	-158.0	158.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1674.0	106.433338864	-189.0	189.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1675.0	252.828686689	-232.0	232.0	0.0	96.0	1000.0	178.0	0.0	4.0	-436.0
1676.0	374.306649887	-243.0	243.0	0.0	46.0	944.0	286.0	0.0	0.0	-268.0
1677.0	458.796175577	-217.0	217.0	0.0	41.0	649.0	518.0	0.0	0.0	-57.0
1678.0	497.85718704	-166.0	166.0	3.0	4.0	385.0	762.0	38.0	4.0	164.0
1679.0	487.533268912	-96.0	96.0	0.0	0.0	218.0	945.0	34.0	0.0	312.0
1680.0	428.763328097	-34.0	34.0	0.0	0.0	106.0	945.0	76.0	0.0	473.0
1681.0	327.308399434	43.0	-43.0	3.0	4.0	65.0	891.0	125.0	9.0	555.0
1682.0	193.197734164	108.0	-108.0	0.0	0.0	55.0	827.0	118.0	0.0	563.0
1683.0	39.7462915377	156.0	-156.0	0.0	0.0	55.0	827.0	118.0	0.0	563.0
1684.0	-117.761043462	204.0	-204.0	0.0	0.0	55.0	940.0	80.0	4.0	523.0
1685.0	-263.589139411	235.0	-235.0	0.0	0.0	162.0	945.0	76.0	0.0	427.0
1686.0	-383.125414401	243.0	-243.0	0.0	0.0	269.0	945.0	34.0	0.0	278.0
1687.0	-464.34848823	222.0	-222.0	0.0	0.0	436.0	756.0	38.0	4.0	134.0
1688.0	-499.044674003	189.0	-189.0	0.0	46.0	720.0	470.0	0.0	4.0	-106.0
1689.0	-483.648488588	113.0	-113.0	0.0	46.0	1000.0	232.0	0.0	4.0	-312.0
1690.0	-419.620226326	32.0	-32.0	0.0	92.0	1000.0	172.0	0.0	0.0	-437.0
1691.0	-313.319587977	-36.0	36.0	0.0	147.0	1000.0	118.0	0.0	4.0	-523.0
1692.0	-175.384844889	-104.0	104.0	0.0	193.0	1000.0	59.0	0.0	0.0	-608.0
1693.0	-19.6769953513	-176.0	176.0	0.0	142.0	1000.0	113.0	0.0	0.0	-524.0
1694.0	138.107220574	-198.0	198.0	3.0	152.0	1000.0	124.0	0.0	9.0	-522.0
1695.0	282.015289248	-241.0	241.0	0.0	87.0	1000.0	167.0	0.0	0.0	-437.0
1696.0	397.453116421	-250.0	250.0	0.0	46.0	888.0	291.0	0.0	4.0	-254.0
1697.0	472.670005701	-217.0	217.0	0.0	0.0	604.0	524.0	0.0	9.0	-36.0
1698.0	499.962855217	-160.0	160.0	0.0	0.0	329.0	827.0	34.0	0.0	215.0
1699.0	476.475388442	-78.0	78.0	0.0	0.0	213.0	945.0	72.0	0.0	385.0
1700.0	404.508497187	-5.0	5.0	0.0	0.0	55.0	940.0	76.0	0.0	519.0
1701.0	291.30694123	68.0	-68.0	0.0	0.0	55.0	886.0	118.0	4.0	559.0
1702.0	148.340792512	123.0	-123.0	0.0	0.0	55.0	886.0	156.0	0.0	592.0
1703.0	-9.84825608173	180.0	-180.0	0.0	0.0	55.0	881.0	118.0	4.0	559.0
1704.0	-167.120580901	217.0	-217.0	0.0	0.0	106.0	945.0	83.0	0.0	479.0
1705.0	-307.383554747	235.0	-235.0	0.0	0.0	162.0	1000.0	76.0	0.0	430.0
